customerId,description,purchase_by_invoice,purchase_total_amount,purchase_streek,next_streek_purchase_amount,remaining_amount,is_eligible_customer,offer_eligibility
6537,LUNCH BAG  BLACK SKULL.,6,455,6,700,245,1,12
6538,ROUND SNACK BOXES SET OF 4 FRUITS ,5,129,12,1300,1171,1,24
6539,ROUND SNACK BOXES SET OF 4 SKULLS,3,504,6,700,196,1,12
6540,DOLLY GIRL LUNCH BOX,6,1371,24,2500,1129,1,48
6541,SPACEBOY LUNCH BOX ,3,913,11,1200,287,1,22
6542,GREEN POLKADOT PLATE ,1,758,13,1400,642,1,26
6543,BLUE POLKADOT PLATE ,6,100,0,100,0,1,0
6544,RED RETROSPOT PLATE ,2,100,0,100,0,1,0
6545,PINK  POLKADOT PLATE ,3,223,6,700,477,1,12
6546,ROUND SNACK BOXES SET OF 4 SKULLS,1,115,3,400,285,1,6
6547,FELTCRAFT DOLL MOLLY,4,147,1,200,53,1,2
6548,FELTCRAFT CHRISTMAS FAIRY,6,499,8,900,401,1,16
6549,TRAVEL SEWING KIT,10,100,0,100,0,1,0
6550,SET OF 3 NOTEBOOKS IN PARCEL,1,219,11,1200,981,1,22
6551,RED RETROSPOT TAPE,3,385,13,1400,1015,1,26
6552,COSY SLIPPER SHOES SMALL  RED ,4,1894,19,2000,106,1,38
6553,11 RIBBONS RUSTIC CHARM,1,411,4,500,89,1,8
6554,SCANDINAVIAN REDS RIBBONS,3,261,10,1100,839,1,20
6555,JAM MAKING SET PRINTED,8,825,8,900,75,1,16
6556,17 DAISY PEGS IN WOOD BOX,4,1149,12,1300,151,1,24
6557,HOT WATER BOTTLE BABUSHKA ,4,371,8,900,529,1,16
6558,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,1020,11,1200,180,1,22
6559,FELTCRAFT CHRISTMAS FAIRY,10,650,8,900,250,1,16
6560,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,365,3,400,35,1,6
6561,11 RIBBONS RUSTIC CHARM,2,100,0,100,0,1,0
6562,COSY SLIPPER SHOES SMALL  RED ,4,673,21,2200,1527,1,42
6563,SCANDINAVIAN REDS RIBBONS,9,1536,17,1800,264,1,34
6564,10 HOOK HANGER RED MAGIC TOADSTOOL,5,1080,23,2400,1320,1,46
6565,CHRISTMAS CRAFT TREE TOP ANGEL,5,192,18,1900,1708,1,36
6566,CHRISTMAS CRAFT LITTLE FRIENDS,5,254,12,1300,1046,1,24
6567,10 HOOK HANGER RED MAGIC TOADSTOOL,10,951,9,1000,49,1,18
6568,11 RIBBONS RUSTIC CHARM,6,672,15,1600,928,1,30
6569,17 DAISY PEGS IN WOOD BOX,10,474,8,900,426,1,16
6570,SET OF 3 NOTEBOOKS IN PARCEL,9,188,3,400,212,1,6
6571,10 HOOK HANGER MAGIC TOADSTOOL,6,591,19,2000,1409,1,38
6572,SCANDINAVIAN REDS RIBBONS,8,530,11,1200,670,1,22
6573,RED TOADSTOOL LED NIGHT LIGHT,3,345,5,600,255,1,10
6574,10 HOOK HANGER RED MAGIC TOADSTOOL,9,1299,15,1600,301,1,30
6575,COSY SLIPPER SHOES SMALL GREEN,9,100,0,100,0,1,0
6576,COSY SLIPPER SHOES SMALL  RED ,5,185,4,500,315,1,8
6577,FELTCRAFT DOLL ROSIE,4,273,4,500,227,1,8
6578,FELTCRAFT DOLL MOLLY,10,208,15,1600,1392,1,30
6579,FELTCRAFT DOLL EMILY,1,218,13,1400,1182,1,26
6580,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,297,3,400,103,1,6
6581,FELTCRAFT PRINCESS OLIVIA DOLL,10,486,24,2500,2014,1,48
6582,REX CASH+CARRY JUMBO SHOPPER,9,1216,15,1600,384,1,30
6583,FELTCRAFT DOLL MOLLY,9,100,1,200,100,1,2
6584,FELTCRAFT CUSHION OWL,6,355,25,2600,2245,1,50
6585,CHRISTMAS CRAFT TREE TOP ANGEL,3,317,15,1600,1283,1,30
6586,CHRISTMAS CRAFT LITTLE FRIENDS,5,175,4,500,325,1,8
6587,FELTCRAFT CUSHION RABBIT,8,332,17,1800,1468,1,34
6588,FELTCRAFT CUSHION BUTTERFLY,4,1654,21,2200,546,1,42
6589,17 DAISY PEGS IN WOOD BOX,6,1389,20,2100,711,1,40
6590,PAPER CHAIN KIT 50'S CHRISTMAS ,1,348,4,500,152,1,8
6591,FELTCRAFT CUSHION BUTTERFLY,7,770,11,1200,430,1,22
6592,17 DAISY PEGS IN WOOD BOX,4,432,10,1100,668,1,20
6593,ROSE COTTAGE KEEPSAKE BOX ,8,520,14,1500,980,1,28
6594,TOTE BAG I LOVE LONDON,7,919,16,1700,781,1,32
6595,17 DAISY PEGS IN WOOD BOX,4,1549,15,1600,51,1,30
6596,TOTE BAG I LOVE LONDON,6,1277,20,2100,823,1,40
6597,FOLDING UMBRELLA PINKWHITE POLKADOT,6,1772,20,2100,328,1,40
6598,FOLDING UMBRELLA CREAM POLKADOT,6,136,5,600,464,1,10
6599,FOLDING UMBRELLA WHITE/RED POLKADOT,1,325,5,600,275,1,10
6600,SET 10 LIGHTS NIGHT OWL,3,1215,24,2500,1285,1,48
6601,SMALL POPCORN HOLDER,8,732,13,1400,668,1,26
6602, SET 2 TEA TOWELS I LOVE LONDON ,5,277,9,1000,723,1,18
6603,FOLDING UMBRELLA RED/WHITE POLKADOT,1,854,14,1500,646,1,28
6604,BABUSHKA LIGHTS STRING OF 15,6,1461,16,1700,239,1,32
6605,LUNCH BAG RED RETROSPOT,9,1980,19,2000,20,1,38
6606,S/4 VALENTINE DECOUPAGE HEART BOX,1,646,18,1900,1254,1,36
6607,FOLDING UMBRELLA CREAM POLKADOT,7,100,0,100,0,1,0
6608, SET 2 TEA TOWELS I LOVE LONDON ,6,273,7,800,527,1,14
6609,FOLDING UMBRELLA RED/WHITE POLKADOT,2,1217,12,1300,83,1,24
6610,SOLDIERS EGG CUP ,1,723,21,2200,1477,1,42
6611,S/4 VALENTINE DECOUPAGE HEART BOX,10,717,9,1000,283,1,18
6612,RED RETROSPOT MINI CASES,1,752,17,1800,1048,1,34
6613,,4,171,7,800,629,1,14
6614,65 CAKE CASES VINTAGE CHRISTMAS,6,543,6,700,157,1,12
6615,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,1173,14,1500,327,1,28
6616,RIBBON REEL CHRISTMAS SOCK BAUBLE,4,1669,22,2300,631,1,44
6617,RIBBON REEL SNOWY VILLAGE,7,1309,23,2400,1091,1,46
6618,RIBBON REEL MAKING SNOWMEN ,3,453,9,1000,547,1,18
6619,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,592,14,1500,908,1,28
6620,TURQUOISE CHRISTMAS TREE ,2,1566,17,1800,234,1,34
6621,RED STAR CARD HOLDER,2,155,2,300,145,1,4
6622,WICKER WREATH SMALL,9,378,18,1900,1522,1,36
6623,HEART OF WICKER LARGE,1,593,5,600,7,1,10
6624,ADVENT CALENDAR GINGHAM SACK,9,201,14,1500,1299,1,28
6625,HEART OF WICKER SMALL,5,352,4,500,148,1,8
6626,FELTCRAFT BUTTERFLY HEARTS,9,1157,23,2400,1243,1,46
6627,PARTY CONE CHRISTMAS DECORATION ,1,130,4,500,370,1,8
6628,VINTAGE HEADS AND TAILS CARD GAME ,1,1238,18,1900,662,1,36
6629,WICKER STAR ,3,455,19,2000,1545,1,38
6630,VINTAGE SNAP CARDS,2,315,6,700,385,1,12
6631,FELTCRAFT 6 FLOWER FRIENDS,6,348,8,900,552,1,16
6632, SET 2 TEA TOWELS I LOVE LONDON ,4,100,0,100,0,1,0
6633,JAM MAKING SET PRINTED,4,246,10,1100,854,1,20
6634,BIRD DECORATION RED RETROSPOT,10,643,10,1100,457,1,20
6635,CHRISTMAS GINGHAM TREE,8,625,14,1500,875,1,28
6636,CHRISTMAS GINGHAM STAR,6,2250,22,2300,50,1,44
6637,CHRISTMAS GINGHAM HEART,1,513,11,1200,687,1,22
6638,PACK OF 12 PINK POLKADOT TISSUES,7,117,13,1400,1283,1,26
6639,FELTCRAFT PRINCESS LOLA DOLL,1,233,4,500,267,1,8
6640,PACK OF 12 LONDON TISSUES ,5,1543,16,1700,157,1,32
6641,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1,1079,13,1400,321,1,26
6642,CHILDREN'S APRON DOLLY GIRL ,7,285,7,800,515,1,14
6643,CHILDRENS APRON SPACEBOY DESIGN,9,673,16,1700,1027,1,32
6644,CHRISTMAS LIGHTS 10 SANTAS ,5,332,6,700,368,1,12
6645,CHRISTMAS LIGHTS 10 REINDEER,10,522,14,1500,978,1,28
6646,PAPER CHAIN KIT 50'S CHRISTMAS ,4,112,3,400,288,1,6
6647,FELTCRAFT CHRISTMAS FAIRY,10,766,13,1400,634,1,26
6648,PACK OF 72 RETROSPOT CAKE CASES,4,789,8,900,111,1,16
6649,PACK OF 60 MUSHROOM CAKE CASES,5,100,0,100,0,1,0
6650,65 CAKE CASES DOLLY GIRL DESIGN,6,169,1,200,31,1,2
6651,PACK OF 60 PINK PAISLEY CAKE CASES,4,2058,25,2600,542,1,50
6652,HAND WARMER BABUSHKA DESIGN,7,613,6,700,87,1,12
6653,HAND WARMER BIRD DESIGN,3,290,10,1100,810,1,20
6654,HAND WARMER OWL DESIGN,9,906,11,1200,294,1,22
6655,HAND WARMER RED RETROSPOT,6,1138,13,1400,262,1,26
6656,SET 12 RETRO WHITE CHALK STICKS,6,1817,18,1900,83,1,36
6657,FELTCRAFT HAIRBAND RED AND BLUE,6,722,19,2000,1278,1,38
6658,FELTCRAFT HAIRBAND PINK AND PURPLE,3,126,21,2200,2074,1,42
6659,FELTCRAFT HAIRBANDS PINK AND WHITE ,3,405,16,1700,1295,1,32
6660,TV DINNER TRAY DOLLY GIRL,1,440,6,700,260,1,12
6661,PLASTERS IN TIN VINTAGE PAISLEY ,5,199,9,1000,801,1,18
6662,PLASTERS IN TIN SPACEBOY,8,158,18,1900,1742,1,36
6663,PLASTERS IN TIN WOODLAND ANIMALS,6,373,21,2200,1827,1,42
6664,MAGIC DRAWING SLATE SPACEBOY ,5,1784,18,1900,116,1,36
6665,MAGIC DRAWING SLATE CIRCUS PARADE  ,4,575,5,600,25,1,10
6666,MAGIC DRAWING SLATE GO TO THE FAIR ,1,1009,15,1600,591,1,30
6667,MAGIC DRAWING SLATE DOLLY GIRL ,3,363,10,1100,737,1,20
6668,CHARLIE + LOLA RED HOT WATER BOTTLE,5,164,1,200,36,1,2
6669,HOT WATER BOTTLE BABUSHKA ,2,171,8,900,729,1,16
6670,URBAN BLACK RIBBONS ,5,175,7,800,625,1,14
6671,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,213,12,1300,1087,1,24
6672,SET OF 6 T-LIGHTS TOADSTOOLS,5,421,21,2200,1779,1,42
6673,ROTATING LEAVES T-LIGHT HOLDER,5,575,9,1000,425,1,18
6674,RED  HARMONICA IN BOX ,2,812,12,1300,488,1,24
6675,CUPCAKE LACE PAPER SET 11,8,180,1,200,20,1,2
6676,FAMILY PHOTO FRAME CORNICE,2,221,8,900,679,1,16
6677,TRIPLE PHOTO FRAME CORNICE ,6,525,16,1700,1175,1,32
6678,WOODEN FRAME ANTIQUE WHITE ,6,167,5,600,433,1,10
6679,WOODEN BOX OF DOMINOES,4,524,23,2400,1876,1,46
6680,TRADITIONAL WOODEN CATCH CUP GAME ,3,312,5,600,288,1,10
6681,TRADITIONAL WOODEN SKIPPING ROPE,7,1212,18,1900,688,1,36
6682,S/6 WOODEN SKITTLES IN COTTON BAG,8,1046,21,2200,1154,1,42
6683,RED METAL BEACH SPADE ,7,886,9,1000,114,1,18
6684,BOYS VINTAGE TIN SEASIDE BUCKET,2,100,0,100,0,1,0
6685,GIRLS VINTAGE TIN SEASIDE BUCKET,10,1131,24,2500,1369,1,48
6686,GREY HEART HOT WATER BOTTLE,5,100,0,100,0,1,0
6687,SCOTTIE DOG HOT WATER BOTTLE,1,383,23,2400,2017,1,46
6688,BIRD HOUSE HOT WATER BOTTLE,4,100,0,100,0,1,0
6689,KINGS CHOICE TEA CADDY ,1,737,11,1200,463,1,22
6690,KINGS CHOICE BISCUIT TIN,3,752,12,1300,548,1,24
6691,METAL SIGN EMPIRE TEA,3,828,12,1300,472,1,24
6692,HOMEMADE JAM SCENTED CANDLES,6,270,2,300,30,1,4
6693,SET OF 6 SOLDIER SKITTLES,9,100,0,100,0,1,0
6694,FAWN BLUE HOT WATER BOTTLE,5,1391,17,1800,409,1,34
6695,HAND WARMER RED RETROSPOT,6,748,13,1400,652,1,26
6696,HOT WATER BOTTLE BABUSHKA ,10,283,8,900,617,1,16
6697,WHITE SKULL HOT WATER BOTTLE ,6,100,0,100,0,1,0
6698,RETROSPOT HEART HOT WATER BOTTLE,6,1208,20,2100,892,1,40
6699,RED WOOLLY HOTTIE WHITE HEART.,6,100,0,100,0,1,0
6700,SCOTTIE DOG HOT WATER BOTTLE,7,723,9,1000,277,1,18
6701,GREY HEART HOT WATER BOTTLE,9,686,25,2600,1914,1,50
6702,HOT WATER BOTTLE BABUSHKA ,4,170,2,300,130,1,4
6703,PACK OF 6 BIRDY GIFT TAGS,9,741,7,800,59,1,14
6704,CHILLI LIGHTS,1,999,21,2200,1201,1,42
6705,PIGGY BANK RETROSPOT ,7,366,10,1100,734,1,20
6706,CERAMIC STRAWBERRY MONEY BOX,6,1469,15,1600,131,1,30
6707,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2460,24,2500,40,1,48
6708,CERAMIC CHERRY CAKE MONEY BANK,6,106,16,1700,1594,1,32
6709,CERAMIC HEART FAIRY CAKE MONEY BANK,7,489,14,1500,1011,1,28
6710,CERAMIC PIRATE CHEST MONEY BANK,10,637,17,1800,1163,1,34
6711,DOORSTOP RETROSPOT HEART,10,317,6,700,383,1,12
6712,GINGHAM HEART  DOORSTOP RED,5,205,13,1400,1195,1,26
6713,RETROSPOT BABUSHKA DOORSTOP,5,1808,20,2100,292,1,40
6714,SILK PURSE BABUSHKA RED,4,356,3,400,44,1,6
6715,SILK PURSE BABUSHKA PINK,6,470,13,1400,930,1,26
6716,FAMILY PHOTO FRAME CORNICE,4,1279,15,1600,321,1,30
6717,SWEETHEART WIRE WALL TIDY,3,437,7,800,363,1,14
6718,JAM MAKING SET PRINTED,10,1238,23,2400,1162,1,46
6719,RED RETROSPOT OVEN GLOVE ,5,294,5,600,306,1,10
6720,CREAM HEART CARD HOLDER,7,290,24,2500,2210,1,48
6721,NAMASTE SWAGAT INCENSE,2,184,4,500,316,1,8
6722,CERAMIC STRAWBERRY DESIGN MUG,2,268,13,1400,1132,1,26
6723,BLACK HEART CARD HOLDER,8,776,23,2400,1624,1,46
6724,CLASSICAL ROSE SMALL VASE,3,297,8,900,603,1,16
6725,HYACINTH BULB T-LIGHT CANDLES,4,845,15,1600,755,1,30
6726,CHRISTMAS CRAFT WHITE FAIRY ,1,319,4,500,181,1,8
6727,CHRISTMAS CRAFT LITTLE FRIENDS,8,1142,18,1900,758,1,36
6728,COSY HOUR CIGAR BOX MATCHES ,4,690,20,2100,1410,1,40
6729,RED TEA TOWEL CLASSIC DESIGN,1,1433,20,2100,667,1,40
6730,HEART FILIGREE DOVE  SMALL,5,2401,25,2600,199,1,50
6731,RETROSPOT CHILDRENS APRON,8,1910,22,2300,390,1,44
6732,COLOURING PENCILS BROWN TUBE,3,1039,16,1700,661,1,32
6733,9 IVORY DINNER CANDLES SILVER FLOCK,5,325,3,400,75,1,6
6734,HEART FILIGREE DOVE  SMALL,5,350,3,400,50,1,6
6735,ZINC METAL HEART DECORATION,5,1244,15,1600,356,1,30
6736,GREEN FERN NOTEBOOK,2,206,13,1400,1194,1,26
6737,BLUE PAISLEY NOTEBOOK,1,612,7,800,188,1,14
6738,CHRYSANTHEMUM NOTEBOOK,3,360,4,500,140,1,8
6739,LARGE CHINESE STYLE SCISSOR,2,512,16,1700,1188,1,32
6740,SMALL CHINESE STYLE SCISSOR,6,731,12,1300,569,1,24
6741,S/6 WOODEN SKITTLES IN COTTON BAG,6,100,0,100,0,1,0
6742,TRADITIONAL WOODEN SKIPPING ROPE,8,1635,19,2000,365,1,38
6743,SET OF 6 SOLDIER SKITTLES,5,123,6,700,577,1,12
6744,9 TRADITIONAL SPINNING TOPS,4,198,11,1200,1002,1,22
6745,ROTATING SILVER ANGELS T-LIGHT HLDR,8,842,18,1900,1058,1,36
6746,BLACK LOVE BIRD CANDLE,7,380,23,2400,2020,1,46
6747,RETROSPOT CHILDRENS APRON,3,458,6,700,242,1,12
6748,HANGING GLASS ETCHED TEALIGHT,3,100,0,100,0,1,0
6749,HANGING GLASS ETCHED TEALIGHT,4,1486,21,2200,714,1,42
6750,BLUE NEW BAROQUE CANDLESTICK CANDLE,6,232,2,300,68,1,4
6751,COOKING SET RETROSPOT,10,1712,19,2000,288,1,38
6752,KINGS CHOICE GIANT TUBE MATCHES,7,446,13,1400,954,1,26
6753,COSY HOUR GIANT TUBE MATCHES,2,532,5,600,68,1,10
6754,PLACE SETTING WHITE STAR,10,1733,22,2300,567,1,44
6755,HYACINTH BULB T-LIGHT CANDLES,8,597,5,600,3,1,10
6756,S/15 SILVER GLASS BAUBLES IN BAG,6,113,23,2400,2287,1,46
6757,FRENCH WC SIGN BLUE METAL,8,724,13,1400,676,1,26
6758,KINGS CHOICE GIANT TUBE MATCHES,1,1272,14,1500,228,1,28
6759,77 SWEETHEART FAIRY CAKE CASES,9,229,2,300,71,1,4
6760,ASSORTED COLOUR BIRD ORNAMENT,1,1466,19,2000,534,1,38
6761,FAIRY SOAP SOAP HOLDER,2,1314,20,2100,786,1,40
6762,GREEN GIANT GARDEN THERMOMETER,1,959,11,1200,241,1,22
6763,IVORY GIANT GARDEN THERMOMETER,1,354,8,900,546,1,16
6764,BLUE GIANT GARDEN THERMOMETER,2,976,21,2200,1224,1,42
6765,PACK OF 60 PINK PAISLEY CAKE CASES,6,618,11,1200,582,1,22
6766,RETROSPOT HEART HOT WATER BOTTLE,7,345,21,2200,1855,1,42
6767,CHICK GREY HOT WATER BOTTLE,3,1126,11,1200,74,1,22
6768,VICTORIAN SEWING BOX SMALL ,8,276,13,1400,1124,1,26
6769,VICTORIAN SEWING BOX MEDIUM,2,492,13,1400,908,1,26
6770,SET/10 RED POLKADOT PARTY CANDLES,6,146,16,1700,1554,1,32
6771,WASHROOM METAL SIGN,10,2402,24,2500,98,1,48
6772,BLACK SWEETHEART BRACELET,6,360,14,1500,1140,1,28
6773,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,3,440,9,1000,560,1,18
6774,BLACK DIAMANTE EXPANDABLE RING,5,264,10,1100,836,1,20
6775,DIAMANTE HAIR GRIP PACK/2 RUBY,10,757,12,1300,543,1,24
6776,DIAMANTE HAIR GRIP PACK/2 MONTANA,9,554,6,700,146,1,12
6777,BLUE SWEETHEART BRACELET,7,161,3,400,239,1,6
6778,PINK SWEETHEART BRACELET,9,1329,15,1600,271,1,30
6779,PURPLE SWEETHEART BRACELET,9,571,16,1700,1129,1,32
6780,JUMBO BAG PINK POLKADOT,8,110,1,200,90,1,2
6781,JUMBO BAG RED RETROSPOT,3,984,12,1300,316,1,24
6782,ASSORTED COLOUR BIRD ORNAMENT,8,241,12,1300,1059,1,24
6783,PAPER CHAIN KIT 50'S CHRISTMAS ,7,404,17,1800,1396,1,34
6784,RIBBON REEL CHRISTMAS PRESENT ,2,200,12,1300,1100,1,24
6785,FIRST AID TIN,2,512,8,900,388,1,16
6786,MAKE YOUR OWN MONSOON CARD KIT,1,1533,24,2500,967,1,48
6787,PACK OF 12 HEARTS DESIGN TISSUES ,9,1544,16,1700,156,1,32
6788,PACK OF 12 RED RETROSPOT TISSUES ,7,1275,15,1600,325,1,30
6789,SOLDIERS EGG CUP ,2,2010,24,2500,490,1,48
6790,HEART IVORY TRELLIS SMALL,1,248,3,400,152,1,6
6791,HEART FILIGREE DOVE  SMALL,10,100,0,100,0,1,0
6792,HEART FILIGREE DOVE LARGE,4,1120,13,1400,280,1,26
6793,PACK 3 BOXES BIRD PANNETONE ,6,287,15,1600,1313,1,30
6794,PACK 3 BOXES CHRISTMAS PANNETONE,5,667,6,700,33,1,12
6795,SMALL POPCORN HOLDER,6,225,2,300,75,1,4
6796,PACK OF 60 PINK PAISLEY CAKE CASES,1,314,3,400,86,1,6
6797,SET OF 6 SOLDIER SKITTLES,8,461,16,1700,1239,1,32
6798,SWIRLY CIRCULAR RUBBERS IN BAG,6,452,14,1500,1048,1,28
6799,VINTAGE PAISLEY STATIONERY SET,8,481,21,2200,1719,1,42
6800,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,354,7,800,446,1,14
6801,SET/10 BLUE POLKADOT PARTY CANDLES,10,183,7,800,617,1,14
6802,RIBBON REEL SOCKS AND MITTENS,8,597,10,1100,503,1,20
6803,65 CAKE CASES VINTAGE CHRISTMAS,6,147,14,1500,1353,1,28
6804,CHRISTMAS METAL TAGS ASSORTED ,1,100,0,100,0,1,0
6805,CHRISTMAS TREE T-LIGHT HOLDER,1,568,9,1000,432,1,18
6806,STAR  T-LIGHT HOLDER ,8,2221,25,2600,379,1,50
6807,HEART T-LIGHT HOLDER ,5,1632,25,2600,968,1,50
6808,MINI FUNKY DESIGN TAPES,10,1063,12,1300,237,1,24
6809,SET OF 6 T-LIGHTS SNOWMEN,10,873,9,1000,127,1,18
6810,STAR WOODEN CHRISTMAS DECORATION,4,252,13,1400,1148,1,26
6811,WOODEN HEART CHRISTMAS SCANDINAVIAN,2,623,15,1600,977,1,30
6812,CHRISTMAS RETROSPOT TREE WOOD,2,877,21,2200,1323,1,42
6813,SET OF 6 T-LIGHTS SANTA,6,1053,15,1600,547,1,30
6814,SET/9 CHRISTMAS T-LIGHTS SCENTED ,1,950,9,1000,50,1,18
6815,BLUE ROSE FABRIC MIRROR,8,100,0,100,0,1,0
6816,THREE CANVAS LUGGAGE TAGS,1,1069,21,2200,1131,1,42
6817,RETROSPOT PARTY BAG + STICKER SET,9,101,10,1100,999,1,20
6818,PLASTERS IN TIN VINTAGE PAISLEY ,4,163,1,200,37,1,2
6819,RETROSPOT SMALL TUBE MATCHES,2,1210,23,2400,1190,1,46
6820,HAND WARMER SCOTTY DOG DESIGN,5,198,12,1300,1102,1,24
6821,3D CHRISTMAS STAMPS STICKERS ,5,280,7,800,520,1,14
6822,HAND WARMER SCOTTY DOG DESIGN,2,128,1,200,72,1,2
6823,HAND WARMER SCOTTY DOG DESIGN,9,1686,24,2500,814,1,48
6824,CLOTHES PEGS RETROSPOT PACK 29,10,138,1,200,62,1,2
6825,41 FOIL HEART CAKE CASES,3,884,11,1200,316,1,22
6826,CHRISTMAS METAL TAGS ASSORTED ,8,1196,12,1300,104,1,24
6827,PACK OF 6 SWEETIE GIFT BOXES,9,1109,19,2000,891,1,38
6828,PACK OF 72 RETROSPOT CAKE CASES,5,448,20,2100,1652,1,40
6829,PACK OF 72 RETROSPOT CAKE CASES,1,437,4,500,63,1,8
6830,PACK OF 6 BIRDY GIFT TAGS,7,186,1,200,14,1,2
6831,SET/10 RED POLKADOT PARTY CANDLES,10,693,11,1200,507,1,22
6832,SET/10 PINK POLKADOT PARTY CANDLES,4,162,5,600,438,1,10
6833,SET OF 3 NOTEBOOKS IN PARCEL,1,1575,16,1700,125,1,32
6834,STAR  T-LIGHT HOLDER ,9,911,20,2100,1189,1,40
6835,CINAMMON SET OF 9 T-LIGHTS,10,478,7,800,322,1,14
6836,ORANGE SCENTED SET/9 T-LIGHTS,8,226,8,900,674,1,16
6837,RIBBON REEL STRIPES DESIGN ,4,989,16,1700,711,1,32
6838,SET OF 2 TINS JARDIN DE PROVENCE,10,1554,15,1600,46,1,30
6839,MAKE YOUR OWN PLAYTIME CARD KIT,1,1068,16,1700,632,1,32
6840,DINOSAURS  WRITING SET ,2,1364,20,2100,736,1,40
6841,BALLOONS  WRITING SET ,7,398,17,1800,1402,1,34
6842,SKULLS WRITING SET ,2,784,22,2300,1516,1,44
6843,VINTAGE PAISLEY STATIONERY SET,6,243,9,1000,757,1,18
6844,COSY SLIPPER SHOES SMALL  RED ,3,162,2,300,138,1,4
6845,DOORMAT BLACK FLOCK ,2,272,22,2300,2028,1,44
6846,JUMBO  BAG BAROQUE BLACK WHITE,8,146,1,200,54,1,2
6847,JAM MAKING SET WITH JARS,7,716,7,800,84,1,14
6848,ORANGE SCENTED SET/9 T-LIGHTS,10,356,5,600,244,1,10
6849,CINAMMON SET OF 9 T-LIGHTS,4,113,2,300,187,1,4
6850,HAND WARMER SCOTTY DOG DESIGN,1,180,14,1500,1320,1,28
6851,CHRISTMAS DECOUPAGE CANDLE,5,1017,17,1800,783,1,34
6852,HEART T-LIGHT HOLDER ,5,165,1,200,35,1,2
6853,GROW YOUR OWN BASIL IN ENAMEL MUG,6,1387,15,1600,213,1,30
6854,OFFICE MUG WARMER POLKADOT,1,1540,25,2600,1060,1,50
6855,SMALL POPCORN HOLDER,9,492,25,2600,2108,1,50
6856,JUMBO BAG DOLLY GIRL DESIGN,7,508,17,1800,1292,1,34
6857,JAM MAKING SET WITH JARS,2,267,15,1600,1333,1,30
6858,JAM MAKING SET PRINTED,2,284,17,1800,1516,1,34
6859,SMALL GLASS HEART TRINKET POT,7,420,4,500,80,1,8
6860,RED WOOLLY HOTTIE WHITE HEART.,6,834,18,1900,1066,1,36
6861,BLACK RECORD COVER FRAME,6,100,0,100,0,1,0
6862,"RECORD FRAME 7"" SINGLE SIZE ",6,156,6,700,544,1,12
6863,41 PENCILS TUBE RED RETROSPOT,1,1949,23,2400,451,1,46
6864,41 PENCILS TUBE WOODLAND,5,239,22,2300,2061,1,44
6865,SET OF 6 SOLDIER SKITTLES,9,178,24,2500,2322,1,48
6866,ROCKING HORSE RED CHRISTMAS ,8,1155,13,1400,245,1,26
6867,CHRISTMAS GINGHAM HEART,4,134,1,200,66,1,2
6868,CHRISTMAS GINGHAM STAR,8,354,13,1400,1046,1,26
6869,HAND WARMER UNION JACK,9,155,1,200,45,1,2
6870,HAND WARMER RED RETROSPOT,6,632,22,2300,1668,1,44
6871,REGENCY CAKESTAND 3 TIER,7,579,12,1300,721,1,24
6872,JUMBO SHOPPER VINTAGE RED PAISLEY,5,127,9,1000,873,1,18
6873,RIBBON REEL SNOWY VILLAGE,3,2150,24,2500,350,1,48
6874,VINTAGE UNION JACK BUNTING,3,497,14,1500,1003,1,28
6875,JAM MAKING SET WITH JARS,8,1431,20,2100,669,1,40
6876,RIBBON REEL STRIPES DESIGN ,3,336,3,400,64,1,6
6877,RETRO LONGBOARD IRONING BOARD COVER,4,879,21,2200,1321,1,42
6878,3D DOG PICTURE PLAYING CARDS,6,1495,23,2400,905,1,46
6879,RETROSPOT CIGAR BOX MATCHES ,5,711,16,1700,989,1,32
6880,SET/9 CHRISTMAS T-LIGHTS SCENTED ,8,210,12,1300,1090,1,24
6881,ROTATING SILVER ANGELS T-LIGHT HLDR,6,234,15,1600,1366,1,30
6882,ROTATING SILVER ANGELS T-LIGHT HLDR,4,1259,23,2400,1141,1,46
6883,SAVE THE PLANET COTTON TOTE BAG,9,546,9,1000,454,1,18
6884,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,366,3,400,34,1,6
6885,PAPER BUNTING WHITE LACE,6,571,5,600,29,1,10
6886,GENTLEMAN SHIRT REPAIR KIT ,1,229,7,800,571,1,14
6887,CARD I LOVE LONDON ,1,940,9,1000,60,1,18
6888,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,1388,18,1900,512,1,36
6889,MIRRORED WALL ART FOXY,2,143,13,1400,1257,1,26
6890,MIRRORED WALL ART GENTS,2,1238,23,2400,1162,1,46
6891,AIRLINE BAG VINTAGE JET SET WHITE,10,588,6,700,112,1,12
